url,category_code,category_description,date_added,source,notes
http://abufares.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://ahmadblogs.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://albrhan.org,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://aleppost.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://alhag.net,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://alisalemtamek.site.voila.fr,HUMR,Human rights,2014-04-15,citizenlab,
http://alsaha.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://andsometimemakethetime.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://ar.wikipedia.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE_%D8%B3%D9%88%D8%B1%D9%8A%D8%A7,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://arabdl.com,SFTWR,Software downloads,2014-04-15,citizenlab,
http://arabicshortstory.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://ayaanhirsiali.web-log.nl,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://ayham2006.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://bbcarabic.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://beurgay.free.fr,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://blogs.albawaba.com,BLGSERV,Blogging domains and blogging services,2014-04-15,citizenlab,
http://damascus-spring.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://en.wikipedia.org/wiki/Foreign_relations_of_Syria,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://en.wikipedia.org/wiki/History_of_Syria,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://en.wikipedia.org/wiki/LGBT_rights_in_Syria,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://en.wikipedia.org/wiki/Politics_of_Syria,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://fatosha.ueuo.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://forsyriaorg.powweb.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://fr.youtube.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://gayguide.net,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://gayinkuwait.blogspot.com,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://gbu-algerie.blogspot.com,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://groups.yahoo.com/group/a7la_arab/,PORN,Pornography,2014-04-15,citizenlab,
http://groups.yahoo.com/group/alsharamit/,PORN,Pornography,2014-04-15,citizenlab,
http://groups.yahoo.com/group/cclub69/?yguid=101737945,PORN,Pornography,2014-04-15,citizenlab,
http://groups.yahoo.com/group/GaDoH_SOFT/,HACK,Hacking,2014-04-15,citizenlab,
http://groups.yahoo.com/group/glasla/,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://groups.yahoo.com/group/glasnyc/,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://groups.yahoo.com/group/lgbtmuslim,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://groups.yahoo.com/group/queerjihad,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://hem.bredband.net,POLR,Political reform,2014-04-15,citizenlab,
http://hiddengates.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://hras-syria.tripod.com,HUMR,Human rights,2014-04-15,citizenlab,
http://ibloga.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://ikhwanonline.org,POLT,Political transformation,2014-04-15,citizenlab,
http://jeeran.com,BLGSERV,Blogging domains and blogging services,2014-04-15,citizenlab,
http://kenlydell.typepad.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://keskesor.eu,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://ku.wikipedia.org,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://mail.ayna.com,EMAIL,Free email,2014-04-15,citizenlab,
http://mail.wearab.net,EMAIL,Free email,2014-04-15,citizenlab,
http://malak-alkoon.com,HACK,Hacking,2014-04-15,citizenlab,
http://members.aol.com,POLT,Political transformation,2014-04-15,citizenlab,
http://mr-blond.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://muoffaq.qabbani.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://pages.ifrance.com,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://shabablek.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://shuhood.org/news/121/,HUMR,Human rights,2014-04-15,citizenlab,
http://sjs429.jeeran.com,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://soft.arabdl.com,SFTWR,Software downloads,2014-04-15,citizenlab,
http://syria.ajjan.com/blog.htm,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://syriamonitor.typepad.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://syriatruth.org,POLR,Political reform,2014-04-15,citizenlab,
http://test.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://today.reuters.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://webwarper.net,ANON,Anonymizers and circumvention,2014-04-15,citizenlab,
http://www.14masom.com,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://www.3rbpro.com,SFTWR,Software downloads,2014-04-15,citizenlab,
http://www.5tt5.com,SFTWR,Software downloads,2014-04-15,citizenlab,
http://www.6on6.com,XED,Sex education and family planning,2014-04-15,citizenlab,
http://www.aafaq.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.abakdash.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.abudhabiescort.com/gulf-sex/gulf-escorts.htm,DATE,Dating,2014-04-15,citizenlab,
