url,category_code,category_description,date_added,source,notes
http://abiculiberal.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://algodar.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://archivodeconnie.annaillustration.com,HAL,"History, arts and literature",2014-04-15,citizenlab,
http://armandotejuca.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://blogforcuba.typepad.com,POLT,Political transformation,2014-04-15,citizenlab,
http://bloggeras.wordpress.com,WOMR,Women's rights,2014-04-15,citizenlab,
http://blogssobrecuba.blogspot.com,BLGSERV,Blogging domains and blogging services,2014-04-15,citizenlab,
http://candidatesoncuba.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://conexioncubana.net,POLR,Political reform,2014-04-15,citizenlab,
http://cuba.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://cuba21.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://cubaarchive.org,HUMR,Human rights,2014-04-15,citizenlab,
http://cubacaribe.com,PUBH,Public health,2014-04-15,citizenlab,
http://cubacatolica.blogspot.com,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://cubadice.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://cubahumor.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://cubanazos.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://cubaparaisoperdido.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://cubatradition.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://eforyatocha.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://es.catholic.net,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://eufratesdelvalle.blogspot.com,POLT,Political transformation,2014-04-15,citizenlab,
http://generacionasere.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://hispanicmuslims.com,MINF,Minority faiths,2014-04-15,citizenlab,
http://indigenista.org,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://isla12pm.blogspot.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
