url,category_code,category_description,date_added,source,notes
http://aquamber.livejournal.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://balachon.livejournal.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://bdg.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://belapan.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://bielarus.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://budzma.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://community.livejournal.com/by/,POLR,Political reform,2014-04-15,citizenlab,
http://czalex.livejournal.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://electroname.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://forum.grodno.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://freesms.mts.by,COMM,E-commerce,2014-04-15,citizenlab,
http://generation.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://hbnr.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://i.tut.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://intimby.net,PROV,Provocative attire,2014-04-15,citizenlab,
http://knihi.com,HAL,"History, arts and literature",2014-04-15,citizenlab,
http://lipkovich.livejournal.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://lutheranica.at.tut.by,MINF,Minority faiths,2014-04-15,citizenlab,
http://moladz.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://nashaziamlia.org,POLT,Political transformation,2014-04-15,citizenlab,
http://otzyvy.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://pananieba.org,HAL,"History, arts and literature",2014-04-15,citizenlab,
http://prokopovi.ch,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://sergechaly.livejournal.com,POLR,Political reform,2014-04-15,citizenlab,
http://sieviarynets.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://tbm.org.by,HAL,"History, arts and literature",2014-04-15,citizenlab,
http://udf.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://vceti.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://vitebsk.ws,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.alexluka.chat.ru,POLR,Political reform,2014-04-15,citizenlab,
http://www.apagay.com,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://www.baj.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.bchd.info,POLR,Political reform,2014-04-15,citizenlab,
http://www.belaruspartizan.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.belgazeta.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.belpa.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.belsat.eu,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.bialorus.pl,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.br.minsk.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.bsdp.org,POLR,Political reform,2014-04-15,citizenlab,
http://www.byelarus.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.bykau.org,HAL,"History, arts and literature",2014-04-15,citizenlab,
http://www.catholic.by,MINF,Minority faiths,2014-04-15,citizenlab,
http://www.ciwr.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.data.minsk.by,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.dzedzich.org,HUMR,Human rights,2014-04-15,citizenlab,
http://www.ehu.lt,PUBH,Public health,2014-04-15,citizenlab,
http://www.europeanbelarus.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.flirt.by,DATE,Dating,2014-04-15,citizenlab,
